booking_id,site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
1151,da,391,161597,35577,35577,3,1,2021.06.02 19:58,2021.06.22,2,2,2213,561
1152,da,3894,312446,34064,38404,2,1,2021.06.02 20:01,2021.06.20,4,4,3825,1029
1153,da,2673,54109,37984,38489,2,1,2021.06.02 20:01,2021.06.26,2,2,3767,519
1154,da,2995,54109,35558,37354,2,1,2021.06.02 20:03,2021.06.28,2,2,1848,519
1155,se,1964,229254,35391,35397,3,1,2021.06.02 20:03,2021.08.18,2,2,4830,0
1156,se,996,18711,36625,36625,2,1,2021.06.02 20:06,2021.06.19,2,2,3860,1114
1157,da,4166,312447,37152,37152,2,1,2021.06.02 20:08,2021.11.19,5,5,1241,1331
1158,da,648,312448,37391,38414,2,1,2021.06.02 20:09,2021.06.16,2,2,2387,1029
1159,da,7023,311862,36277,36277,3,1,2021.06.02 20:12,2021.06.26,4,4,2636,519
1160,da,648,312449,37391,38414,2,1,2021.06.02 20:12,2021.06.07,2,2,2111,903
1161,da,1191,22660,38353,38362,2,1,2021.06.02 20:13,2021.06.28,2,2,634,0
1162,no,3895,31993,34054,34054,2,1,2021.06.02 20:15,2021.10.18,2,2,1181,0
1163,da,509,206462,37983,37983,3,1,2021.06.02 20:15,2021.08.02,5,5,1180,561
1164,se,6566,312451,38090,38167,3,1,2021.06.02 20:16,2021.06.28,4,2,3131,1114
1165,se,846,312452,38466,38472,2,1,2021.06.02 20:17,2021.06.04,2,2,4156,891
1166,da,3649,303162,33865,37522,5,1,2021.06.02 20:24,2021.08.22,2,2,4242,1029
1167,de,6864,312453,36858,36858,4,1,2021.06.02 20:25,2021.06.22,4,2,1492,1034
1168,da,3056,69540,36804,36804,3,1,2021.06.02 20:25,2021.06.20,4,4,3098,902
1169,da,1474,312454,38369,38397,2,1,2021.06.02 20:26,2021.06.14,4,4,833,1100
1170,se,3636,312455,38465,38465,3,1,2021.06.02 20:29,2021.06.11,2,2,3461,0
1171,da,1191,168259,38353,38362,2,1,2021.06.02 20:29,2021.06.20,2,2,1116,519
1172,da,1374,312456,37641,37767,2,1,2021.06.02 20:32,2021.06.06,3,2,2702,1029
1173,da,1187,312458,36331,36331,3,1,2021.06.02 20:33,2021.06.14,2,2,691,0
1174,da,595,312459,36137,37804,2,1,2021.06.02 20:35,2021.08.01,4,4,3834,519
1175,da,5974,312083,37972,37972,2,1,2021.06.02 20:35,2021.08.10,4,4,2578,902
1176,se,846,245770,38466,38472,2,1,2021.06.02 20:35,2021.06.10,2,2,2694,904
1177,da,5974,72674,37972,37972,3,1,2021.06.02 20:35,2021.08.10,2,2,2568,519
1178,da,509,312463,37983,37983,3,1,2021.06.02 20:35,2021.08.08,2,2,1861,0
1179,da,2194,6044,37755,37755,2,1,2021.06.02 20:36,2021.06.17,2,2,3651,1103
1180,da,7730,312464,36083,37937,2,1,2021.06.02 20:37,2021.06.27,2,2,4424,561
1181,se,2905,257040,37443,38237,2,1,2021.06.02 20:38,2021.06.27,7,4,3973,0
1182,da,6363,312462,36322,36322,3,1,2021.06.02 20:41,2021.06.22,2,2,4582,0
1183,se,8006,312465,38467,38467,2,1,2021.06.02 20:43,2021.06.19,2,2,693,1351
1184,da,830,136281,35903,36832,3,1,2021.06.02 20:43,2021.06.25,2,2,785,1029
1185,da,645,135233,37390,37390,2,1,2021.06.02 20:44,2021.06.12,6,6,4487,672
1186,da,1505,312468,36282,37780,3,1,2021.06.02 20:47,2021.06.10,8,8,3207,1029
1187,da,1374,109301,36259,36259,2,1,2021.06.02 20:53,2021.12.03,5,2,4845,519
1188,da,301,312469,36117,38434,2,1,2021.06.02 20:54,2021.06.27,2,2,3516,561
1189,da,1474,43615,38369,38397,4,1,2021.06.02 20:55,2021.08.06,2,2,694,672
1190,da,2463,312470,36458,37717,2,1,2021.06.02 20:55,2021.09.17,2,2,3976,1100
1191,da,5670,13055,37634,37634,2,1,2021.06.02 20:59,2021.06.05,2,2,4473,903
1192,de,499,312472,37845,37845,2,1,2021.06.02 20:59,2021.06.16,2,2,2408,0
1193,se,1377,312473,36205,37300,2,1,2021.06.02 21:00,2021.06.18,4,4,3516,1037
1194,da,499,312474,37845,37845,2,1,2021.06.02 21:01,2021.06.05,4,2,4373,0
1195,se,1072,268025,35849,38427,3,1,2021.06.02 21:03,2021.08.31,2,2,4849,625
1196,no,7763,254259,35868,35868,2,1,2021.06.02 21:05,2021.06.30,2,2,4651,915
1197,se,846,312476,38466,38472,2,1,2021.06.02 21:06,2021.06.09,5,2,1186,0
1198,da,1474,265661,38401,38401,3,1,2021.06.02 21:08,2021.06.21,4,2,2786,519
1199,se,4086,312478,35330,35330,2,1,2021.06.02 21:10,2021.06.15,2,2,4248,625
1200,da,7395,260185,37037,38444,2,1,2021.06.02 21:13,2021.06.16,2,2,1840,1100
1201,da,966,312479,38061,38431,2,1,2021.06.02 21:15,2021.08.09,2,2,1508,1313
1202,da,1474,264518,38369,38397,2,1,2021.06.02 21:16,2021.06.27,4,4,4884,519
1203,se,5710,206697,38066,38132,3,1,2021.06.02 21:17,2021.06.21,2,2,4986,904
1204,se,6945,312482,36805,36805,2,1,2021.06.02 21:19,2021.06.27,2,2,601,904
1205,da,1474,253303,38369,38397,4,1,2021.06.02 21:20,2021.06.28,2,2,1505,519
1206,da,6420,312483,35141,35141,3,1,2021.06.02 21:28,2021.08.02,2,2,1933,0
1207,da,391,312027,35577,35577,7,1,2021.06.02 21:30,2021.06.22,4,4,2221,519
1208,da,1665,34780,37737,37737,2,1,2021.06.02 21:33,2021.06.24,2,2,4508,1100
1209,se,2773,295241,36246,38234,2,1,2021.06.02 21:34,2021.08.03,2,2,1422,625
1210,de,6458,312485,36162,36162,3,1,2021.06.02 21:34,2021.06.06,2,2,2862,1131
1211,da,3784,312183,35156,35156,4,1,2021.06.02 21:37,2021.08.08,4,4,1714,519
1212,da,505,267558,36029,36609,2,1,2021.06.02 21:37,2021.06.21,2,2,3167,561
1213,da,2995,253303,35558,37354,2,1,2021.06.02 21:38,2021.08.01,2,2,1662,519
1214,se,2773,265765,36246,38234,2,1,2021.06.02 21:38,2021.06.07,2,2,4647,1037
1215,da,4680,53083,36876,38127,3,1,2021.06.02 21:39,2021.06.27,3,3,4161,561
1216,da,4953,312486,37344,37344,3,1,2021.06.02 21:42,2021.06.09,2,2,4020,1029
1217,de,7690,312487,35070,35340,2,1,2021.06.02 21:45,2021.12.17,2,2,4914,1033
1218,se,1442,225532,38048,38048,4,1,2021.06.02 21:54,2021.08.01,6,6,3405,0
1219,da,1505,312488,36282,37780,2,1,2021.06.02 21:54,2021.06.19,4,4,3737,1029
1220,da,3590,312489,37532,37714,3,1,2021.06.02 21:54,2021.06.25,2,2,4990,561
1221,da,884,312490,35385,38134,1,1,2021.06.02 21:55,2021.06.23,2,2,931,1313
1222,se,3636,312491,38465,38465,2,1,2021.06.02 21:56,2021.06.19,2,2,4728,625
1223,da,1374,312492,37641,37767,2,1,2021.06.02 21:57,2021.06.08,2,2,2247,519
1224,se,1232,312493,37493,38192,2,1,2021.06.02 22:01,2021.06.15,2,2,723,625
1225,se,846,268092,38466,38472,2,1,2021.06.02 22:03,2021.06.07,2,2,3727,0
1226,da,2681,312494,36245,36245,2,1,2021.06.02 22:04,2021.08.14,4,4,1186,561
1227,se,846,301686,38058,38058,2,1,2021.06.02 22:07,2021.08.09,1,1,2735,625
1228,da,2771,296716,35420,37323,2,1,2021.06.02 22:09,2021.06.26,2,2,2677,519
1229,se,6828,312495,35626,35885,3,1,2021.06.02 22:10,2021.08.16,4,4,4565,277
1230,se,846,267394,38466,38472,2,1,2021.06.02 22:17,2021.06.07,2,2,1257,891
1231,da,1474,312497,38369,38397,2,1,2021.06.02 22:23,2021.06.12,2,2,1957,519
1232,da,830,10043,35903,36832,3,1,2021.06.02 22:24,2021.06.27,2,2,3328,672
1233,se,1232,312499,37493,38192,3,1,2021.06.02 22:25,2021.06.23,2,2,3930,1037
1234,da,325,312286,36851,37052,2,2,2021.06.02 22:27,2021.06.22,2,2,1151,0
1235,da,648,312500,37391,38414,2,1,2021.06.02 22:27,2021.06.09,3,3,2070,561
1236,da,5534,312501,35665,35665,4,1,2021.06.02 22:34,2021.06.17,3,2,865,519
1237,de,4124,312502,37063,37063,2,1,2021.06.02 22:40,2021.06.13,2,2,1850,1034
1238,da,595,230776,36137,37804,3,1,2021.06.02 22:40,2021.06.06,2,2,4185,519
1239,da,1474,312503,38401,38401,2,1,2021.06.02 22:40,2021.06.20,3,2,4088,0
1240,da,1474,189027,38369,38397,2,1,2021.06.02 22:41,2021.06.13,2,2,4818,1029
1241,de,509,312504,37983,37983,3,1,2021.06.02 22:45,2021.06.19,3,2,2377,815
1242,da,6322,312505,35818,35818,2,1,2021.06.02 22:48,2021.06.16,2,2,2943,519
1243,da,4637,312506,35796,38457,2,1,2021.06.02 22:50,2021.06.23,3,2,1537,0
1244,da,846,312508,38058,38058,2,1,2021.06.02 23:01,2021.06.04,2,2,1528,561
1245,da,8048,312509,36808,36808,2,1,2021.06.02 23:02,2021.08.07,3,3,3080,519
1246,da,7730,222708,36083,37937,2,1,2021.06.02 23:09,2021.06.09,3,2,3597,903
1247,se,1394,312511,36768,36768,2,1,2021.06.02 23:12,2021.08.16,2,2,4793,625
1248,se,1394,311737,36816,36816,2,1,2021.06.02 23:23,2021.06.05,2,2,524,904
1249,da,3029,312512,36846,36846,2,1,2021.06.02 23:24,2021.06.27,4,4,1511,58
1250,se,4893,253351,38435,38435,3,1,2021.06.02 23:34,2021.06.15,2,2,2007,906
1251,se,2125,298552,36678,37032,2,1,2021.06.02 23:39,2021.06.06,3,2,2433,1037
1252,da,1688,64154,36309,36309,2,1,2021.06.02 23:50,2021.09.15,2,2,4108,1029
1253,da,1191,312513,38353,38362,2,1,2021.06.02 23:55,2021.06.12,2,2,4152,561
1254,no,8506,312516,38062,38062,2,1,2021.06.03 0:14,2021.08.01,2,2,3428,1185
1255,se,6514,312517,38323,38323,3,1,2021.06.03 0:20,2021.06.22,2,2,3991,0
1256,da,1665,312518,37737,37737,2,1,2021.06.03 0:32,2021.06.09,2,2,2823,0
1257,da,595,145660,36137,37804,2,1,2021.06.03 0:42,2021.06.05,2,2,549,519
1258,se,3975,150640,36753,37572,2,1,2021.06.03 0:55,2021.06.07,2,2,1659,625
1259,da,648,312519,37391,38414,2,1,2021.06.03 0:56,2021.06.12,2,2,614,1029
1260,da,1688,298319,36327,36327,2,2,2021.06.03 1:04,2021.09.26,2,2,3387,1313
1261,da,7730,312520,37606,37935,3,1,2021.06.03 1:15,2021.06.29,2,2,1847,519
1262,da,893,128058,36172,38080,2,1,2021.06.03 6:13,2021.06.16,2,2,3289,561
1263,da,3078,213026,35820,38391,5,1,2021.06.03 7:05,2021.08.09,2,2,1655,561
1264,da,1474,312521,38369,38397,2,1,2021.06.03 7:08,2021.06.27,2,2,1899,561
1265,se,2127,312394,35958,38222,3,2,2021.06.03 7:39,2021.08.10,2,2,4166,625
1266,da,995,135373,36601,36601,5,1,2021.06.03 7:53,2021.08.02,4,4,4842,903
1267,da,3762,312524,33954,37330,2,1,2021.06.03 8:02,2021.11.10,2,2,586,672
1268,se,5710,312525,38066,38132,3,1,2021.06.03 8:25,2021.06.12,3,2,1695,625
1269,da,301,260758,36117,38434,2,1,2021.06.03 8:26,2021.08.06,2,2,2903,903
1270,da,893,240114,36172,38080,2,1,2021.06.03 8:26,2021.06.13,2,2,1130,561
1271,da,1377,193729,36205,37300,2,1,2021.06.03 8:27,2021.06.08,2,2,2407,519
1272,da,1456,312526,36527,37298,3,1,2021.06.03 8:45,2021.06.27,4,4,1177,561
1273,da,1505,149860,36282,37780,2,1,2021.06.03 8:52,2021.08.02,4,2,4501,1331
1274,da,645,24874,37390,37390,2,1,2021.06.03 9:00,2021.06.15,2,2,1456,1099
1275,de,7732,312527,35954,35954,2,1,2021.06.03 9:04,2021.06.06,2,2,4624,1310
1276,da,1474,260242,38369,38397,3,1,2021.06.03 9:04,2021.08.13,2,2,2419,519
1277,da,1930,312528,35151,38485,4,1,2021.06.03 9:07,2021.06.25,2,2,2563,0
1278,da,2793,138454,33889,33894,2,1,2021.06.03 9:08,2021.06.21,2,2,1703,519
1279,da,1031,93036,36173,38099,1,1,2021.06.03 9:10,2021.06.07,2,2,2944,901
1280,da,1834,279555,35423,35423,3,2,2021.06.03 9:11,2021.08.13,2,2,4720,0
1281,da,1071,17126,38356,38356,2,1,2021.06.03 9:14,2021.06.16,2,2,1379,902
1282,de,1072,312530,36774,38479,4,1,2021.06.03 9:15,2021.06.05,2,2,1283,436
1283,no,6587,61884,37380,37380,2,1,2021.06.03 9:21,2021.06.10,4,4,4521,1031
1284,da,985,271731,36068,36068,7,2,2021.06.03 9:23,2021.06.23,4,2,2478,0
1285,da,5438,168606,36619,37322,2,1,2021.06.03 9:27,2021.06.17,3,2,3546,1099
1286,da,1388,30367,36278,36278,3,1,2021.06.03 9:30,2021.08.02,6,6,4265,1029
1287,da,1688,312531,36327,36327,2,1,2021.06.03 9:32,2021.08.29,2,2,1998,0
1288,da,830,312418,35903,36832,2,1,2021.06.03 9:37,2021.08.18,2,2,3091,519
1289,da,5394,260687,35108,36253,5,1,2021.06.03 9:38,2021.06.08,4,4,1371,0
1290,da,6322,62816,35818,35818,4,1,2021.06.03 9:41,2021.09.20,4,4,4005,519
1291,da,492,312532,37638,37795,7,1,2021.06.03 9:41,2021.06.28,2,2,2416,0
1292,se,1394,312533,38463,38464,2,1,2021.06.03 9:42,2021.06.05,2,2,2797,1114
1293,da,1505,24348,36282,37780,2,1,2021.06.03 9:48,2021.06.12,2,2,2674,1099
1294,da,3784,311482,35156,35156,6,2,2021.06.03 9:48,2021.06.10,5,5,3418,519
1295,da,1474,212880,38369,38397,2,1,2021.06.03 9:48,2021.06.11,2,2,3300,1029
1296,da,3784,311482,35156,35156,2,1,2021.06.03 9:49,2021.06.16,5,5,4389,519
1297,da,1474,310650,38369,38397,2,1,2021.06.03 9:49,2021.06.26,2,2,559,1029
1298,da,301,240817,36117,38434,2,1,2021.06.03 9:50,2021.06.22,2,2,927,561
1299,da,509,218106,35830,38328,7,1,2021.06.03 9:51,2021.06.26,5,5,2473,0
1300,da,2995,190606,35558,37354,2,1,2021.06.03 9:52,2021.06.28,2,2,2575,1099
1301,se,6514,312535,38323,38323,3,1,2021.06.03 9:53,2021.06.22,2,2,1405,625
1302,se,6969,256459,37351,38146,2,1,2021.06.03 9:55,2021.06.12,2,2,719,990
1303,da,7520,26116,37866,37866,2,1,2021.06.03 9:55,2021.06.17,4,4,4711,561
1304,da,647,24348,37388,37388,2,1,2021.06.03 9:55,2021.06.14,2,2,4934,1099
1305,no,4662,144613,36019,36019,2,1,2021.06.03 9:56,2021.06.05,2,2,1380,0
1306,da,5422,312536,36087,38321,5,1,2021.06.03 9:57,2021.06.31,2,2,1496,0
1307,da,2681,312537,36245,36245,3,1,2021.06.03 10:02,2021.08.03,2,2,2250,519
1308,se,1394,293635,38463,38464,3,1,2021.06.03 10:05,2021.06.08,2,2,3199,625
1309,se,610,239580,38046,38170,3,1,2021.06.03 10:06,2021.08.20,2,2,571,1086
1310,da,1388,312539,36278,36278,2,1,2021.06.03 10:07,2021.08.18,2,2,1400,0
1311,no,7763,228262,35868,35868,3,1,2021.06.03 10:07,2021.06.18,2,2,4488,914
1312,da,4637,197093,38418,38456,3,1,2021.06.03 10:08,2021.06.22,2,2,2447,1331
1313,da,648,32588,37391,38414,2,1,2021.06.03 10:08,2021.06.19,2,2,4779,903
1314,da,1474,277759,38401,38401,2,1,2021.06.03 10:10,2021.06.13,2,2,598,519
1315,da,5437,32588,38349,38484,2,1,2021.06.03 10:12,2021.06.21,2,2,3476,903
1316,se,3636,311027,38465,38465,2,2,2021.06.03 10:13,2021.06.12,4,4,4637,1343
1317,de,1072,312541,36113,38486,2,1,2021.06.03 10:14,2021.06.17,5,4,2618,436
1318,se,995,312542,36601,36601,2,1,2021.06.03 10:14,2021.07.03,2,2,1862,0
1319,da,1930,312543,35151,38485,2,1,2021.06.03 10:16,2021.08.02,5,5,1960,519
1320,da,7516,312544,35263,37987,2,1,2021.06.03 10:17,2021.08.20,2,2,619,1208
1321,da,830,160161,35903,36832,2,1,2021.06.03 10:18,2021.09.08,2,2,3207,902
1322,da,4274,312545,38036,38036,3,1,2021.06.03 10:20,2021.06.20,2,2,2216,561
1323,da,301,312546,36117,38434,2,1,2021.06.03 10:20,2021.06.27,2,2,4253,1029
1324,da,311,245039,36115,36115,2,1,2021.06.03 10:21,2021.06.07,2,2,861,0
1325,da,5215,22218,37945,37945,2,1,2021.06.03 10:21,2021.06.18,2,2,1055,903
1326,no,7763,255352,35868,35868,2,1,2021.06.03 10:24,2021.06.11,2,2,1115,915
1327,da,3372,68216,37157,38455,3,1,2021.06.03 10:24,2021.09.23,2,2,2380,519
1328,da,314,312548,36842,36842,3,1,2021.06.03 10:24,2021.06.20,2,2,881,901
1329,se,3322,270268,36179,38248,2,1,2021.06.03 10:24,2021.06.26,2,2,4405,1343
1330,de,5177,312443,35869,35869,5,1,2021.06.03 10:25,2021.09.15,2,2,1757,1034
1331,da,7516,277198,35263,37987,3,2,2021.06.03 10:26,2021.06.08,2,2,834,519
1332,da,830,141426,35903,36832,2,1,2021.06.03 10:27,2021.06.28,2,2,824,561
1333,da,2645,312549,36550,36810,2,1,2021.06.03 10:28,2021.09.02,4,4,1323,0
1334,da,5437,312537,38349,38484,2,1,2021.06.03 10:31,2021.08.06,2,2,1168,519
1335,se,1394,312551,36816,36816,2,1,2021.06.03 10:31,2021.08.05,2,2,4843,625
1336,de,499,312552,37845,37845,2,1,2021.06.03 10:35,2021.06.06,2,2,4049,1257
1337,da,2862,312554,36844,36844,3,1,2021.06.03 10:35,2021.06.19,2,2,3003,519
1338,da,1388,34132,36278,36278,2,1,2021.06.03 10:35,2021.08.09,2,2,634,0
1339,se,5880,220523,38057,38198,3,1,2021.06.03 10:37,2021.06.22,2,2,505,307
1340,de,3361,312555,35256,35256,2,1,2021.06.03 10:39,2021.08.13,3,3,3261,1033
1341,de,499,312556,37845,37845,2,1,2021.06.03 10:40,2021.06.17,2,2,2297,1257
1342,da,595,65897,36137,37804,2,1,2021.06.03 10:44,2021.06.11,2,2,3156,0
1343,se,1232,312558,37493,38192,2,1,2021.06.03 10:48,2021.06.20,3,3,3507,625
1344,da,2673,186849,37984,38489,2,1,2021.06.03 10:49,2021.08.09,4,4,2686,903
1345,da,3260,312559,35892,35985,2,1,2021.06.03 10:49,2021.06.28,2,2,4567,519
1346,da,1071,151103,38356,38356,3,1,2021.06.03 10:50,2021.06.05,2,2,4266,672
1347,da,7662,183068,37581,37581,3,1,2021.06.03 10:50,2021.06.29,4,2,2483,1029
1348,da,1170,168724,36099,37437,2,1,2021.06.03 10:52,2021.08.18,4,4,4361,898
1349,da,1374,214949,36259,36259,3,1,2021.06.03 10:53,2021.11.01,2,2,2174,561
1350,se,2673,43085,30102,38487,4,1,2021.06.03 10:54,2021.08.10,4,4,3355,1343
1351,da,1474,312561,38369,38397,2,1,2021.06.03 10:54,2021.08.02,2,2,2149,519
1352,da,311,151103,36115,36115,2,1,2021.06.03 10:54,2021.06.08,2,2,3644,672
1353,se,610,191752,37133,38172,3,1,2021.06.03 10:54,2021.08.04,2,2,2050,904
1354,da,1474,68216,38369,38397,2,1,2021.06.03 10:55,2021.08.05,2,2,1783,519
1355,da,4086,312562,35330,35330,2,1,2021.06.03 10:55,2021.08.27,2,2,3169,519
1356,da,5394,312563,35108,36253,5,1,2021.06.03 10:55,2021.06.23,2,2,4948,519
1357,da,7934,312564,37872,37872,2,1,2021.06.03 10:56,2021.06.12,4,4,4745,561
1358,se,7427,312565,36657,36657,2,1,2021.06.03 10:56,2021.06.11,2,2,3592,1037
1359,da,537,312566,36682,38336,2,1,2021.06.03 10:56,2021.08.27,8,8,4171,0
1360,de,5111,312567,36320,36320,5,1,2021.06.03 10:57,2021.06.25,3,3,2050,1034
1361,da,2673,261874,37984,38489,2,2,2021.06.03 10:57,2021.08.24,2,2,4324,672
1362,da,314,312568,36842,36842,2,1,2021.06.03 10:57,2021.06.13,2,2,2887,1100
1363,da,2673,193051,37984,38489,2,1,2021.06.03 10:59,2021.08.24,2,2,3345,672
1364,se,2401,212509,37535,38224,3,1,2021.06.03 11:00,2021.06.22,2,2,3173,904
1365,da,3762,222778,33954,37330,4,1,2021.06.03 11:00,2021.06.27,4,4,3141,561
1366,da,505,60181,36029,36609,2,1,2021.06.03 11:01,2021.06.28,2,2,692,561
1367,da,830,311543,35903,36832,2,3,2021.06.03 11:03,2021.08.17,10,10,2603,0
1368,da,355,34028,37102,37102,3,1,2021.06.03 11:04,2021.08.20,2,2,3057,0
1369,da,357,52284,35576,35576,2,1,2021.06.03 11:04,2021.06.16,4,4,3428,902
1370,da,499,312570,37845,37845,2,1,2021.06.03 11:05,2021.08.13,2,2,3589,519
1371,se,846,312571,38466,38472,2,1,2021.06.03 11:05,2021.06.09,2,2,2813,0
1372,no,4662,312572,36019,36019,4,1,2021.06.03 11:06,2021.06.11,2,2,3662,915
1373,da,5438,312573,36619,37322,2,1,2021.06.03 11:08,2021.06.07,1,1,3022,519
1374,da,2673,312574,37984,38489,2,1,2021.06.03 11:09,2021.06.07,2,2,1168,0
1375,da,6363,312575,36322,36322,3,1,2021.06.03 11:10,2021.06.26,5,5,1342,47
1376,da,647,310002,37388,37388,2,1,2021.06.03 11:10,2021.08.05,2,2,897,672
1377,de,3562,312408,35687,35687,3,2,2021.06.03 11:15,2021.09.28,2,2,2244,1333
1378,se,1322,312577,37383,38202,2,1,2021.06.03 11:16,2021.06.04,2,2,4196,1037
1379,da,3615,14301,37562,37562,2,1,2021.06.03 11:16,2021.09.10,14,14,2523,519
1380,da,492,312578,37638,37795,3,1,2021.06.03 11:20,2021.06.12,5,2,4789,519
1381,da,1505,251906,36282,37780,3,1,2021.06.03 11:25,2021.06.16,2,2,1239,0
1382,da,1474,59164,38369,38397,2,1,2021.06.03 11:27,2021.06.13,2,2,2423,519
1383,da,1215,183068,36307,36307,4,1,2021.06.03 11:27,2021.08.01,4,2,1437,1029
1384,se,1275,146717,36855,36855,2,1,2021.06.03 11:31,2021.08.01,2,2,3245,0
1385,se,1571,146717,36250,38208,2,1,2021.06.03 11:31,2021.06.30,2,2,4226,0
1386,se,6587,146717,37380,37380,2,1,2021.06.03 11:31,2021.06.28,2,2,2610,0
1387,se,3472,146717,37805,38438,2,1,2021.06.03 11:31,2021.06.26,2,2,583,307
1388,se,5880,146717,35648,38195,2,1,2021.06.03 11:31,2021.06.24,2,2,4465,307
1389,da,966,312580,38061,38431,2,1,2021.06.03 11:31,2021.08.09,2,2,1048,0
1390,da,3626,312581,37338,38101,2,1,2021.06.03 11:35,2021.06.08,2,2,4318,1331
1391,da,5394,312582,35108,36253,3,1,2021.06.03 11:36,2021.06.26,3,3,1465,519
1392,no,3052,312583,36422,36422,2,1,2021.06.03 11:36,2021.06.26,2,2,1434,1185
1393,de,7690,312584,35070,35340,3,1,2021.06.03 11:36,2021.08.04,2,2,788,1281
1394,da,1072,312207,36704,38475,2,2,2021.06.03 11:38,2021.06.24,6,4,710,1029
1395,da,6043,70432,33818,37624,2,1,2021.06.03 11:39,2021.08.22,2,2,2300,561
1396,da,1374,200626,36259,36259,2,1,2021.06.03 11:39,2021.09.28,4,4,2401,319
1397,da,3802,312585,36276,37565,3,1,2021.06.03 11:40,2021.08.02,2,2,1179,561
1398,da,1388,72099,36278,36278,1,1,2021.06.03 11:42,2021.06.10,2,2,576,0
1399,se,6828,280658,35626,35885,2,1,2021.06.03 11:42,2021.09.01,2,2,3000,1086
1400,da,5880,139041,38057,38198,3,1,2021.06.03 11:42,2021.06.24,2,2,999,519
1401,da,958,172215,37982,38367,3,1,2021.06.03 11:45,2021.08.30,4,4,2227,1029
1402,da,505,300188,36029,36609,3,1,2021.06.03 11:47,2021.06.12,2,2,4312,519
1403,se,7672,159330,37774,37774,3,2,2021.06.03 11:47,2021.06.21,1,1,1329,1111
1404,da,505,72055,36029,36609,2,1,2021.06.03 11:47,2021.06.06,2,2,890,903
1405,se,2125,76661,36678,37032,2,1,2021.06.03 11:48,2021.08.25,2,2,4220,906
1406,da,3588,287453,37668,37668,2,1,2021.06.03 11:49,2021.06.08,2,2,2707,519
1407,da,505,287216,36029,36609,3,1,2021.06.03 11:50,2021.06.14,2,2,642,561
1408,da,7665,312586,34895,37253,2,1,2021.06.03 11:51,2021.06.14,2,2,1163,561
1409,se,3260,268501,35891,35984,2,1,2021.06.03 11:51,2021.06.14,2,2,1158,625
1410,se,1394,76661,36768,36768,2,1,2021.06.03 11:52,2021.08.23,2,2,969,906
1411,se,3250,181677,36715,37848,2,1,2021.06.03 11:53,2021.06.16,4,4,1898,625
1412,da,1474,312588,38369,38397,2,1,2021.06.03 11:54,2021.06.27,2,2,1826,519
1413,da,301,301861,36117,38434,4,1,2021.06.03 11:55,2021.08.10,2,2,2852,519
1414,da,1474,312589,38369,38397,2,1,2021.06.03 11:56,2021.06.27,2,2,1580,519
1415,da,8304,200890,37680,37680,2,1,2021.06.03 11:56,2021.06.04,2,2,4911,145
1416,da,5394,171811,35108,36253,4,1,2021.06.03 11:56,2021.06.05,2,2,1071,0
1417,da,2673,216955,37984,38489,2,1,2021.06.03 11:57,2021.06.21,2,2,1114,903
1418,da,509,291218,35830,38328,5,1,2021.06.03 11:57,2021.06.19,7,7,2626,0
1419,da,3070,67479,36729,37356,2,1,2021.06.03 11:58,2021.06.05,2,2,2420,0
1420,da,7690,312590,35070,35340,3,1,2021.06.03 11:58,2021.06.04,2,2,1844,519
1421,se,1394,312591,38463,38464,2,1,2021.06.03 11:59,2021.06.10,4,4,4044,625
1422,da,6892,99598,36178,36701,3,1,2021.06.03 12:00,2021.06.28,4,4,4935,561
1423,de,958,312592,37982,38367,3,1,2021.06.03 12:00,2021.06.23,4,4,2877,911
1424,da,1109,312593,35798,36522,1,1,2021.06.03 12:01,2021.06.21,2,2,3541,0
1425,da,1140,249957,37494,37698,3,1,2021.06.03 12:01,2021.08.02,2,2,696,561
1426,se,1377,185231,36205,37300,2,1,2021.06.03 12:03,2021.06.23,4,4,786,625
1427,se,846,312594,38466,38472,2,1,2021.06.03 12:06,2021.06.08,4,4,4863,891
1428,se,5954,312595,37830,37830,2,1,2021.06.03 12:07,2021.06.11,2,2,4473,1114
1429,se,2673,133587,30102,38487,4,2,2021.06.03 12:07,2021.06.13,2,2,1440,1343
1430,da,3824,312596,37364,37364,2,1,2021.06.03 12:08,2021.06.12,2,2,2236,761
1431,da,1474,258089,38369,38397,2,1,2021.06.03 12:09,2021.06.12,2,2,4229,1029
1432,se,7426,186295,35780,38166,2,1,2021.06.03 12:10,2021.06.27,4,2,3190,0
1433,da,1627,312597,37664,37664,4,1,2021.06.03 12:11,2021.06.19,3,2,2499,116
1434,se,7426,312598,35780,38166,2,1,2021.06.03 12:11,2021.08.16,2,2,3807,891
1435,de,2464,194040,38478,38478,3,1,2021.06.03 12:13,2021.06.19,2,2,950,242
1436,da,6043,225641,37995,37995,1,1,2021.06.03 12:15,2021.08.28,4,4,2842,1029
1437,da,1191,194898,38353,38362,2,1,2021.06.03 12:16,2021.08.09,2,2,3873,0
1438,da,1474,312601,38369,38397,2,1,2021.06.03 12:20,2021.06.23,6,6,845,0
1439,de,499,251052,37845,37845,4,1,2021.06.03 12:20,2021.06.16,2,2,1944,1033
1440,da,1045,89835,36280,36280,3,1,2021.06.03 12:23,2021.08.09,2,2,537,902
1441,da,1191,194898,38353,38362,2,1,2021.06.03 12:23,2021.08.11,2,2,1641,0
